repo_name,files,major_extension,major_files,major_avg_size,major_capped_avg_file,major_std_size,major_capped_std_file,major_extension_ratio
mozilla/snippets-service,145,.py,131,2956.694656,2956.694656,5508.12071,5508.12071,0.903448276
Applied-GeoSolutions/gips,135,.py,131,9036.068702,9036.068702,16846.89243,16846.89243,0.97037037
rezoo/chainer,900,.py,899,5613.768632,5544.409344,10427.22842,8954.054014,0.998888889
aio-libs/aiohttp,137,.py,132,12334.85606,12334.85606,14182.49179,14182.49179,0.96350365
hackerspace-ntnu/website,134,.py,132,1031.598485,1031.598485,1485.253703,1485.253703,0.985074627
tisnik/fabric8-analytics-common,168,.py,132,4798.507576,4798.507576,5873.354124,5873.354124,0.785714286
openstack/mistral,400,.py,388,6302.801546,6302.801546,9982.821858,9982.821858,0.97
MartinHjelmare/home-assistant,2183,.py,2180,5915.668349,5915.668349,6124.876541,6124.876541,0.998625744
cyberark-bizdev/ansible,3320,.py,3204,8930.768414,8930.768414,11412.56357,11412.56357,0.965060241
dmsimard/ansible,4613,.py,4484,9449.727252,9380.487957,13678.97512,11915.75787,0.972035552
arthurdarcet/aiohttp,138,.py,133,12231.4812,12231.4812,14160.23488,14160.23488,0.963768116
CompassionCH/compassion-switzerland,395,.py,389,2691.807198,2691.807198,3761.928092,3761.928092,0.984810127
andresailer/DIRAC,1180,.py,1157,7744.386344,7744.386344,11685.47746,11685.47746,0.980508475
lisatn/workload-automation,200,.py,134,7497.074627,7497.074627,7681.595488,7681.595488,0.67
tobes/py3status,134,.py,134,7476.731343,7476.731343,7739.888814,7739.888814,1
KeepSafe/aiohttp,139,.py,134,12085.0597,12085.0597,14138.44697,14138.44697,0.964028777
chainer/chainercv,400,.py,390,3384.7,3125.317949,14390.58553,9426.45268,0.975
stuartarchibald/numba,686,.py,646,9337.811146,9337.811146,16765.91992,16765.91992,0.941690962
ARM-software/workload-automation,204,.py,135,7757.274074,7757.274074,8300.748503,8300.748503,0.661764706
setrofim/workload-automation,204,.py,135,7757.274074,7757.274074,8300.748503,8300.748503,0.661764706
Vdragon/git-cola,142,.py,135,8620.059259,8620.059259,11882.41017,11882.41017,0.950704225
kopach/git-cola,142,.py,135,8630.385185,8630.385185,11884.60076,11884.60076,0.950704225
ecino/compassion-switzerland,397,.py,391,2686.859335,2686.859335,3753.917659,3753.917659,0.98488665
kadhikari/navitia,584,.py,391,7029.14578,7029.14578,10346.48134,10346.48134,0.669520548
wandb/client,394,.py,391,11645.92072,11645.92072,18007.59605,18007.59605,0.992385787
pfnet/chainercv,402,.py,391,3377.672634,3118.953964,14372.19261,9414.279657,0.972636816
numba/numba,687,.py,647,9395.981453,9395.981453,16908.03666,16908.03666,0.941775837
JonnyWong16/plexpy,742,.py,647,12100.85626,11987.47759,22869.55815,21919.0849,0.871967655
IntelLabs/numba,687,.py,647,9380.384853,9380.384853,16848.93762,16848.93762,0.941775837
MediaKraken/MediaKraken_Deployment,1242,.py,647,4081.18238,4081.18238,6397.492229,6397.492229,0.520933978
seibert/numba,687,.py,647,9395.981453,9395.981453,16908.03666,16908.03666,0.941775837
drzoidberg33/plexpy,742,.py,647,12100.4745,11987.09583,22869.0351,21918.53719,0.871967655
balloob/home-assistant,2186,.py,2183,5917.422813,5917.422813,6137.464846,6137.464846,0.99862763
TeachAtTUM/edx-platform,4690,.py,3207,6790.254443,6775.691612,14607.33741,14409.97334,0.683795309
h3biomed/ansible,4616,.py,4487,9446.708268,9377.515266,13674.91911,11912.35087,0.972053726
living180/git-cola,143,.py,136,8685.602941,8685.602941,12018.98229,12018.98229,0.951048951
Signbank/NGT-signbank,197,.py,136,7868.102941,7748.588235,22778.34799,21804.41252,0.69035533
CanonicalLtd/subiquity,143,.py,136,4113.169118,4113.169118,5073.152537,5073.152537,0.951048951
antoniodemora/git-cola,142,.py,136,8764.801471,8764.801471,12131.10508,12131.10508,0.957746479
Woseseltops/signbank,197,.py,136,7874.404412,7754.470588,22779.23034,21801.71826,0.69035533
jucacrispim/toxicbuild,193,.py,136,8993.514706,8993.514706,11117.89488,11117.89488,0.704663212
uclapi/uclapi,147,.py,136,3481.897059,3481.897059,7101.752821,7101.752821,0.925170068
Arcanemagus/plexpy,743,.py,648,12062.08796,11946.44599,22846.16858,21871.56855,0.872139973
chaen/DIRAC,1183,.py,1160,7688.856897,7688.856897,11661.01469,11661.01469,0.980557904
DavidLP/home-assistant,2187,.py,2184,5925.247711,5925.247711,6156.143294,6156.143294,0.998628258
pdellaert/ansible,4617,.py,4488,9447.39238,9378.214795,13673.81761,11911.51231,0.972059779
git-cola/git-cola,143,.py,137,8759.058394,8759.058394,12158.09948,12158.09948,0.958041958
guiniol/py3status,137,.py,137,7396.306569,7396.306569,7981.899424,7981.899424,1
davvid/git-cola,143,.py,137,8759.058394,8759.058394,12158.09948,12158.09948,0.958041958
AndiDog/git-cola,144,.py,137,8685.131387,8685.131387,12019.37405,12019.37405,0.951388889
niboshi/chainer,906,.py,905,5619.128177,5550.228729,10407.71772,8941.971513,0.998896247
simonsdave/cloudfeaster_infrastructure,152,.py,138,4362.746377,4362.746377,6380.753265,6380.753265,0.907894737
hackebrot/pytest,140,.py,138,12178.0942,12178.0942,16375.86079,16375.86079,0.985714286
simonsdave/cloudfeaster-services,152,.py,138,4362.746377,4362.746377,6380.753265,6380.753265,0.907894737
gcallah/Indra,172,.py,138,3115.811594,3115.811594,3979.404762,3979.404762,0.802325581
IntegratedAlarmSystem-Group/ias-webserver,154,.py,138,3988.376812,3988.376812,8792.625925,8792.625925,0.896103896
rocky/python-uncompyle6,411,.py,394,5336.154822,3353.558376,49542.66063,14267.59923,0.95863747
quodlibet/quodlibet,671,.py,650,5898.463077,5898.463077,7071.75848,7071.75848,0.968703428
Mellthas/quodlibet,669,.py,650,5885.884615,5885.884615,7028.103605,7028.103605,0.971599402
Meriipu/quodlibet,671,.py,650,5911.701538,5911.701538,7094.783629,7094.783629,0.968703428
kou/zulip,1452,.py,906,6362.891832,6311.854305,17278.30411,16686.25184,0.623966942
brainwane/zulip,1452,.py,906,6372.239514,6321.201987,17301.05864,16709.8412,0.623966942
arrabito/DIRAC,1185,.py,1162,7691.899312,7691.899312,11651.79969,11651.79969,0.980590717
vesellov/bitdust.devel,440,.py,395,11191.43291,11191.43291,15865.51582,15865.51582,0.897727273
xlqian/navitia,591,.py,395,7122.141772,7122.141772,10872.77491,10872.77491,0.668358714
atumanov/ray,609,.py,395,6352.648101,6352.648101,10455.75469,10455.75469,0.648604269
robertnishihara/ray,609,.py,395,6352.187342,6352.187342,10451.30238,10451.30238,0.648604269
isaachenrion/jets,146,.py,140,1846.771429,1846.771429,1885.022826,1885.022826,0.95890411
ray-project/ray,610,.py,396,6350.161616,6350.161616,10438.42218,10438.42218,0.649180328
FrancoisRheaultUS/dipy,398,.py,396,8820.555556,8820.555556,13655.62631,13655.62631,0.994974874
erudit/zenon,692,.py,652,2109.345092,2109.345092,4415.487157,4415.487157,0.942196532
sdague/home-assistant,2191,.py,2188,5911.475777,5911.475777,6135.070753,6135.070753,0.998630762
conorsch/securedrop,162,.py,141,5726.340426,5726.340426,9561.010944,9561.010944,0.87037037
common-workflow-language/cwltool,164,.py,141,7875.695035,7875.695035,12535.16393,12535.16393,0.859756098
microhh/microhh2,235,.py,141,2245.617021,2245.617021,2814.103137,2814.103137,0.6
GoodERPJeff/gooderp_addons,428,.py,397,4496.813602,4496.813602,8331.33357,8331.33357,0.927570094
osbzr/gooderp_addons,428,.py,397,4499.790932,4499.790932,8339.360456,8339.360456,0.927570094
gilbert-yuan/gooderp_addons,428,.py,397,4496.561713,4496.561713,8330.67609,8330.67609,0.927570094
Judystudy/gooderp_addons,428,.py,397,4495.178841,4495.178841,8326.931437,8326.931437,0.927570094
floraXiao/gooderp_addons,428,.py,397,4497.838791,4497.838791,8331.305447,8331.305447,0.927570094
OpenERPJeff/gooderp_addons,428,.py,397,4496.813602,4496.813602,8331.33357,8331.33357,0.927570094
bitmovin/bitmovin-python,653,.py,653,3737.352221,3737.352221,5611.079956,5611.079956,1
pypa/setuptools,143,.py,142,11033.25352,10300.08451,29927.2504,24640.28478,0.993006993
anurag03/integration_tests,933,.py,910,6519.903297,6519.903297,11211.63303,11211.63303,0.975348339
catapult-project/catapult,5627,.py,4494,8670.614597,8623.803293,17187.5009,16535.37116,0.798649369
vmindru/ansible,4623,.py,4494,9446.519582,9377.434357,13679.59815,11920.66866,0.972096042
Qalthos/ansible,4623,.py,4494,9445.884735,9376.79951,13677.85038,11918.65928,0.972096042
Neurosim-lab/netpyne,144,.py,143,11165.13986,11165.13986,24471.22256,24471.22256,0.993055556
ultrabug/py3status,143,.py,143,7596.300699,7596.300699,7943.074015,7943.074015,1
jackrzhang/zulip,1458,.py,911,6407.448957,6352.987925,17432.03407,16799.97043,0.624828532
davidam/python-examples,1007,.py,911,2148.632272,2148.632272,4426.673256,4426.673256,0.904667329
ganeshrn/ansible,4624,.py,4495,9446.030256,9376.9604,13680.09308,11921.65407,0.972102076
pytroll/satpy,144,.py,144,12155.98611,12155.98611,13054.31115,13054.31115,1
google/deepvariant,233,.py,144,11686.96528,11686.96528,14113.82954,14113.82954,0.618025751
grimoirelab/GrimoireELK,146,.py,144,5692.465278,5692.465278,6002.290902,6002.290902,0.98630137
dleehr/cwltool,170,.py,144,7622.159722,7622.159722,12243.06612,12243.06612,0.847058824
opendatateam/udata,582,.py,400,3911.2625,3911.2625,5413.544762,5413.544762,0.687285223
etalab/udata,582,.py,400,3911.6025,3911.6025,5412.492161,5412.492161,0.687285223
erudit/eruditorg,696,.py,656,2098.635671,2098.635671,4414.042501,4414.042501,0.942528736
StackStorm/st2,1204,.py,1168,5437.172089,5437.172089,7411.769142,7411.769142,0.970099668
Plexxi/st2,1204,.py,1168,5437.172089,5437.172089,7411.769142,7411.769142,0.970099668
RNAcentral/rnacentral-webcode,194,.py,145,4626.613793,4626.613793,7061.6668,7061.6668,0.74742268
kinnou02/navitia,598,.py,401,7213.084788,7213.084788,11166.15654,11166.15654,0.670568562
wkentaro/chainer,914,.py,913,5608.343921,5540.048193,10384.82678,8929.179549,0.998905908
okuta/chainer,914,.py,913,5636.948521,5568.652793,10397.76218,8944.439046,0.998905908
Akasurde/ansible,4626,.py,4497,9444.909273,9375.870136,13677.86851,11919.93496,0.972114138
mattclay/ansible,4626,.py,4497,9444.004225,9374.965088,13676.71966,11918.61142,0.972114138
sivel/ansible,4626,.py,4497,9444.04781,9375.008672,13676.70467,11918.59447,0.972114138
jhoenicke/python-trezor,148,.py,146,5584.082192,5584.082192,6542.717325,6542.717325,0.986486487
genialis/resolwe-bio,189,.py,146,3665.123288,3665.123288,5069.37757,5069.37757,0.772486773
CanalTP/navitia,602,.py,402,7107.699005,7107.699005,11243.31612,11243.31612,0.667774086
maferelo/saleor,702,.py,658,3063.968085,3063.968085,5780.652314,5780.652314,0.937321937
wrouesnel/ansible,3321,.py,3218,8903.113114,8903.113114,11399.78528,11399.78528,0.968985245
maxamillion/ansible,4627,.py,4498,9444.953757,9375.929969,13676.34797,11918.61024,0.972120164
openfisca/openfisca-france,152,.py,147,12552.53061,11176.96599,36240.85245,26057.23754,0.967105263
eirannejad/pyRevit,1017,.py,915,11188.65137,11084.37705,22116.8191,21198.84799,0.899705015
trishnaguha/ansible,4628,.py,4499,9444.583463,9375.575017,13674.84903,11917.30776,0.972126188
felixfontein/ansible,4628,.py,4499,9446.028673,9377.020227,13675.07126,11917.57114,0.972126188
mahak/ansible,4628,.py,4499,9444.871749,9375.863303,13674.84509,11917.30491,0.972126188
trezor/python-trezor,150,.py,148,5615.668919,5615.668919,6520.253546,6520.253546,0.986666667
gfyoung/scipy,995,.py,660,16341.86515,16225.99848,28221.79247,27485.59975,0.663316583
bcoca/ansible,4365,.py,4244,9316.883836,9251.713949,13368.58726,11765.79087,0.972279496
SymbiFlow/prjxray,272,.py,149,4065.503356,4065.503356,4601.118248,4601.118248,0.547794118
zimmerman-zimmerman/OIPA,648,.py,405,6402.883951,6366.118519,20609.49191,20283.11287,0.625
Eric89GXL/numpy,500,.py,405,17435.46667,16812.89383,32462.10133,28276.14279,0.81
pbougue/navitia,604,.py,405,7257.518519,7257.518519,11332.2229,11332.2229,0.670529801
jborean93/ansible,4630,.py,4501,9447.584315,9378.606532,13675.84511,11919.30681,0.972138229
freedomofpress/securedrop,179,.py,151,6153.125828,6153.125828,10142.51771,10142.51771,0.843575419
Contraz/demosys-py,152,.py,151,1969.807947,1969.807947,2852.339077,2852.339077,0.993421053
heartsucker/securedrop,179,.py,151,6131.801325,6131.801325,10120.54773,10120.54773,0.843575419
meren/anvio,205,.py,152,13359.19737,13216.99342,26508.77006,25532.18778,0.741463415
merenlab/anvio,205,.py,152,13569.35526,13418.42105,26619.99844,25584.03503,0.741463415
gibil5/openhealth,412,.py,408,3436.205882,3436.205882,5317.838469,5317.838469,0.990291262
mhbu50/frappe,1372,.py,920,2382.41413,2382.41413,6357.934598,6357.934598,0.670553936
caseyrollins/osf.io,1966,.py,1688,5161.347749,5143.781398,13342.23441,13089.97818,0.858596134
Antergos/Cnchi,173,.py,153,7524.836601,7524.836601,8515.128351,8515.128351,0.884393064
antoinearnoud/openfisca-france,158,.py,153,13066.47059,11744.84967,35950.46039,26162.9107,0.96835443
IanSav/enigma2,560,.py,409,8480.413203,8480.413203,17062.16881,17062.16881,0.730357143
wolfier/incubator-airflow,717,.py,665,5826.455639,5805.980451,12997.97135,12709.22561,0.927475593
yk5/incubator-airflow,717,.py,665,5768.981955,5751.153383,12834.46961,12581.32193,0.927475593
Yadnyawalkya/integration_tests,944,.py,921,6621.972856,6621.972856,11387.51675,11387.51675,0.975635593
EDUlib/edx-platform,4734,.py,3225,6779.214264,6764.732713,14524.31047,14326.90742,0.681242079
lmprice/ansible,3584,.py,3481,8976.661304,8976.661304,11438.58581,11438.58581,0.971261161
carlini/cleverhans,179,.py,154,7870.941558,7870.941558,12118.88653,12118.88653,0.860335196
openai/cleverhans,179,.py,154,7887.142857,7887.142857,12236.83555,12236.83555,0.860335196
ehartsuyker/securedrop,175,.py,154,5976.603896,5976.603896,9895.917281,9895.917281,0.88
GoogleCloudPlatform/forseti-security,417,.py,410,9010.790244,8982.590244,15266.32081,14935.37874,0.983213429
persandstrom/home-assistant,1948,.py,1946,6042.690134,6042.690134,6112.145522,6112.145522,0.998973306
w1ll1am23/home-assistant,2205,.py,2202,5911.235695,5911.235695,6153.533493,6153.533493,0.998639456
nextcloud/appstore,171,.py,155,2148.929032,2148.929032,3939.162588,3939.162588,0.906432749
sgmap/openfisca-france,160,.py,155,13082.0129,11625.60645,36663.13015,25929.29958,0.96875
adamcharnock/lightbus,156,.py,155,3249.129032,3249.129032,5677.538665,5677.538665,0.993589744
TwolDE2/enigma2,563,.py,411,8570.099757,8570.099757,17145.18308,17145.18308,0.730017762
spivachuk/sovrin-node,491,.py,411,3732.145985,3732.145985,7186.544216,7186.544216,0.83706721
hackerkid/zulip,1267,.py,923,6417.217768,6361.463705,17464.42069,16815.2824,0.728492502
chdecultot/frappe,1372,.py,923,2392,2392,6360.910563,6360.910563,0.672740525
almeidapaulopt/frappe,1377,.py,923,2247.264355,2247.264355,6292.158655,6292.158655,0.670297749
cisco-system-traffic-generator/trex-core,1744,.py,1179,9720.821883,9249.309584,23725.11709,16472.68801,0.67603211
dataxu/ansible,3322,.py,3227,8912.285404,8912.285404,11399.65462,11399.65462,0.971402769
procangroup/edx-platform,4727,.py,3227,6771.9467,6757.474125,14508.91279,14311.41336,0.682674
ansible/ansible,4636,.py,4507,9455.150655,9386.264699,13673.2865,11918.92668,0.972174288
AMDmi3/repology,160,.py,156,3419.288462,3419.288462,3356.491467,3356.491467,0.975
nismod/energy_demand,157,.py,156,9333.544872,9333.544872,13723.19372,13723.19372,0.993630573
adlius/osf.io,1967,.py,1692,5154.082151,5135.442671,13357.64977,13088.78649,0.860193188
PYPIT/PYPIT,157,.py,157,17160.19108,17107.79618,26921.4457,26592.37439,1
repology/repology,161,.py,157,3439.700637,3439.700637,3383.902309,3383.902309,0.97515528
akrherz/iem,1187,.py,669,3898.150972,3898.150972,2989.730541,2989.730541,0.563605729
Eric89GXL/scipy,1004,.py,669,16673.94619,16535.81614,28459.14271,27593.23079,0.666334661
nzlosh/st2,1218,.py,1181,5339.96105,5339.96105,7274.679949,7274.679949,0.969622332
Dark5ide/mycroft-core,168,.py,158,6934.78481,6934.78481,9242.105235,9242.105235,0.940476191
rndusr/stig,158,.py,158,8817.367089,8817.367089,11354.65591,11354.65591,1
Wireless-Innovation-Forum/Spectrum-Access-System,181,.py,158,11556.46835,11556.46835,13141.07974,13141.07974,0.872928177
kivy/kivy,430,.py,414,8016.855072,7954.847826,15313.58103,14543.94109,0.962790698
mtagle/airflow,722,.py,670,5814.031343,5794.586567,12943.38965,12668.58761,0.927977839
rishig/zulip,1275,.py,926,6411.537797,6355.585313,17471.67301,16819.85933,0.72627451
RedHatQE/cfme_tests,949,.py,926,7812.926566,6974.24838,33295.60764,12912.28041,0.975763962
cathywu/flow,165,.py,159,6495.591195,6495.591195,9411.379248,9411.379248,0.963636364
maxime-beck/compassion-modules,440,.py,415,3542.862651,3542.862651,5178.121827,5178.121827,0.943181818
allenai/allennlp,678,.py,671,6163.57377,6163.57377,7864.217369,7864.217369,0.989675516
neilLasrado/frappe,1384,.py,927,2425,2425,6420.540678,6420.540678,0.669797688
keisuke-umezawa/chainer,928,.py,927,5650.092772,5582.828479,10341.8174,8903.345136,0.998922414
opesci/devito,165,.py,160,8626.48125,8626.48125,10903.29721,10903.29721,0.96969697
louispotok/pandas,713,.py,672,19010.40923,18555.12946,32652.00499,29441.2933,0.942496494
gfyoung/numpy,512,.py,417,17440.17026,16874.81295,32245.0804,28424.28011,0.814453125
missionpinball/mpf,420,.py,417,8017.657074,8017.657074,10055.08146,10055.08146,0.992857143
crobinso/virt-manager,162,.py,162,11833.98148,11833.98148,17253.31156,17253.31156,1
virt-manager/virt-manager,162,.py,162,11833.14198,11833.14198,17251.49494,17251.49494,1
alphagov/notifications-admin,189,.py,162,8997,8997,16604.10043,16604.10043,0.857142857
IT-PM-OpenAdaptronik/Webapp,215,.py,162,1247.611111,1247.611111,2550.790715,2550.790715,0.753488372
OpenTechFund/WebApp,439,.py,418,2460.717703,2460.717703,4202.671108,4202.671108,0.952164009
dhcrzf/zulip,1279,.py,930,6399.33871,6342.892473,17484.81606,16826.46618,0.727130571
atmtools/typhon,164,.py,163,9806.846626,9806.846626,18563.28758,18563.28758,0.993902439
jpopelka/fabric8-analytics-worker,193,.py,163,4039.680982,4039.680982,5433.147724,5433.147724,0.844559586
rahushen/ansible,3336,.py,3235,8881.57558,8881.57558,11401.71869,11401.71869,0.969724221
maxamillion/dnf,168,.py,164,8519.603659,8519.603659,14359.668,14359.668,0.976190476
jclgoodwin/bustimes.org.uk,174,.py,164,3287.384146,3287.384146,6126.963544,6126.963544,0.942528736
DXCanas/kolibri,809,.py,420,3264.740476,3264.740476,6262.4777,6262.4777,0.519159456
eeshangarg/zulip,1282,.py,932,6433.199571,6374.246781,17744.21418,17062.37384,0.72698908
zulip/zulip,1282,.py,932,6436.946352,6377.564378,17750.43837,17063.1003,0.72698908
synicalsyntax/zulip,1282,.py,932,6431.376609,6372.42382,17739.46625,17057.42981,0.72698908
timabbott/zulip,1282,.py,932,6433.440987,6374.488197,17744.88993,17063.07743,0.72698908
mikedh/trimesh,168,.py,165,8154.072727,8154.072727,11368.06313,11368.06313,0.982142857
SUNET/eduid-webapp,167,.py,165,4224.193939,4224.193939,6234.292284,6234.292284,0.988023952
sdss/marvin,197,.py,165,9206.139394,9206.139394,11321.99953,11321.99953,0.837563452
kyuupichan/electrum,174,.py,165,11496.71515,11496.71515,20450.084,20450.084,0.948275862
