name,fork,language,contributors_count,forks_count,network_count,open_issues_count,stargazers_count,subscribers_count,watchers_count
pubpub/pubpub,FALSE,JavaScript,9,34,34,13,177,14,177
PubWise/Prebid.js,TRUE,JavaScript,392,0,854,0,0,1,0
pughlab/cbioportal,TRUE,JavaScript,66,1,203,1,0,5,0
punitvara/zephyr,TRUE,C,389,0,1030,0,0,1,0
purduesigbots/pros-docs,FALSE,JavaScript,12,21,21,10,10,6,10
PurelyApplied/geode,TRUE,Java,94,0,495,0,0,5,0
PureSwift/Bluetooth,FALSE,Swift,4,4,4,7,23,8,23
pushrbx/squidex,TRUE,C#,13,0,114,0,0,1,0
pwcazenave/PyFVCOM,FALSE,Python,2,18,18,2,25,6,25
pweil-/kubernetes,TRUE,Go,372,0,16475,1,0,1,0
PWyrembak/Prebid.js,TRUE,JavaScript,340,0,854,0,0,0,0
pycket/pycket,FALSE,Python,12,19,19,44,174,14,174
PyCQA/pylint,FALSE,Python,216,412,412,392,1869,73,1869
pycroscopy/pycroscopy,FALSE,Jupyter Notebook,14,26,26,30,55,18,55
pyfa-org/Pyfa,FALSE,Python,71,247,247,189,844,103,844
pymedusa/Medusa,FALSE,Python,249,112,112,352,643,57,643
pypa/warehouse,FALSE,Python,168,509,509,315,2055,95,2055
python/typeshed,FALSE,Python,438,561,561,124,976,42,976
QEF/q-e_schrodinger,FALSE,Fortran,22,6,6,1,5,6,5
qemu/skiboot,FALSE,C,72,2,2,0,3,5,3
qingqing01/models,TRUE,Python,67,0,493,0,0,1,0
Qining/gapid,TRUE,Go,26,0,171,0,0,1,0
qiujian16/kubernetes,TRUE,Go,378,0,16475,0,0,1,0
QoboLtd/cakephp-csv-migrations,FALSE,PHP,14,0,0,2,1,12,1
qreal/qreal,FALSE,C++,61,102,102,176,59,20,59
qstokkink/py-ipv8,TRUE,Python,8,0,16,0,1,2,1
QuantConnect/Lean,FALSE,C#,84,1215,1215,135,2243,311,2243
quartzmo/google-cloud-ruby,TRUE,Ruby,71,1,262,0,0,1,0
quasarframework/quasar,FALSE,JavaScript,141,758,758,182,8342,394,8342
queryluke/masseffect-5e,FALSE,Vue,3,2,2,18,9,6,9
quintel/etmodel,FALSE,Ruby,32,3,3,175,13,16,13
quintel/etsource,FALSE,Ruby,34,2,2,58,7,18,7
quodlibet/quodlibet,FALSE,Python,88,131,131,651,606,51,606
qutebrowser/qutebrowser,FALSE,Python,245,589,589,672,4194,172,4194
qwertychouskie/stk-code,TRUE,C++,83,0,252,0,0,1,0
r-spacex/SpaceX-API,FALSE,JavaScript,22,135,135,2,2197,79,2197
rabbitmq/rabbitmq-website,FALSE,JavaScript,157,237,237,24,194,38,194
radarsat1/siconos,TRUE,C++,7,0,14,0,0,1,0
radiasoft/sirepo,FALSE,JavaScript,10,18,18,322,29,17,29
raghavsethi/presto,TRUE,Java,256,0,2920,0,0,1,0
raiguard/ModernGadgets,FALSE,SourcePawn,5,7,7,17,88,14,88
RailsEventStore/rails_event_store,FALSE,Ruby,43,53,53,76,606,33,606
railt/railt,FALSE,PHP,8,9,9,15,117,16,117
rajatchopra/origin,TRUE,Go,281,0,3330,0,0,1,0
rakudo/rakudo,FALSE,Perl 6,218,317,317,780,1062,130,1062
ram-on/SkyTube,FALSE,Java,48,174,174,82,486,64,486
raonix-github/openwrt,FALSE,C,325,0,0,0,0,3,0
rapid-build-ui/rapid-build-ui.io,FALSE,JavaScript,4,0,0,0,1,3,1
rasa/scoop,TRUE,PowerShell,308,0,640,0,1,1,1
raster-foundry/raster-foundry,FALSE,CSS,25,30,30,473,80,40,80
ratheesh/dot-files,FALSE,Emacs Lisp,1,0,0,0,2,1,2
RationalAnimal/vui-ad-hoc-alexa-recognizer,FALSE,JavaScript,1,2,2,5,26,3,26
raulgrell/zig,TRUE,C++,51,0,158,0,0,1,0
ravilr/kubernetes,TRUE,Go,378,0,16475,0,0,1,0
ray-project/ray,FALSE,Python,111,738,738,546,5397,265,5397
RBE-Avionik/skylines,FALSE,Python,35,0,0,0,2,1,2
rblopes/phaser,TRUE,JavaScript,339,0,5829,0,0,1,0
rdevon/cortex,FALSE,Python,16,9,9,15,40,20,40
reactioncommerce/reaction,FALSE,JavaScript,125,1559,1559,384,8347,465,8347
realityforge/replicant,FALSE,Java,4,1,1,1,5,3,5
realm/SwiftLint,FALSE,Swift,177,1120,1120,250,11008,235,11008
reasonml-editor/reasonml-idea-plugin,FALSE,Java,4,9,9,27,144,6,144
reboot1983/cacti,TRUE,PHP,55,0,185,0,0,1,0
rec/BiblioPixel,TRUE,Python,4,0,40,0,0,1,0
Reception123/mw-config,TRUE,PHP,140,0,206,0,0,1,0
Reception123/puppet,TRUE,Ruby,26,0,31,0,0,1,0
RectorPHP/Rector,FALSE,PHP,22,40,40,39,724,20,724
redbuttegarden/redbuttegarden.github.io,FALSE,HTML,13,1,1,0,0,5,0
redcanaryco/atomic-red-team,FALSE,PowerShell,39,528,528,19,1697,192,1697
redcode/Z,FALSE,C,2,0,0,1,14,2,14
redhat-openstack/infrared,FALSE,Python,79,58,58,22,50,31,50
redhatrises/openscap,TRUE,XSLT,57,0,136,1,1,2,1
rednaxelafx/apache-spark,TRUE,Scala,331,0,17972,0,0,1,0
reelsense/homebrew-core,TRUE,Ruby,423,0,5673,0,0,1,0
reflex-frp/reflex-platform,FALSE,Nix,35,107,107,69,480,67,480
regardscitoyens/Collaborateurs-Parlement,FALSE,Jupyter Notebook,5,2,2,0,2,12,2
regardscitoyens/the-law-factory-parser,FALSE,Python,10,8,8,43,33,17,33
regit/suricata,TRUE,C,100,17,534,0,9,5,9
reicast/reicast-emulator,FALSE,C,61,222,222,171,724,118,724
reimagined/resolve,FALSE,JavaScript,19,31,31,15,133,17,133
ReimarBauer/staged-recipes,TRUE,Python,385,0,1108,0,0,1,0
reinforce/KC3Kai,TRUE,JavaScript,50,0,137,0,0,1,0
reitermarkus/brew,TRUE,Ruby,407,0,3541,0,0,1,0
rekhajoshm/spark,TRUE,Scala,336,0,17972,0,1,1,1
rekif/mastodon,TRUE,Ruby,433,1,2914,0,0,1,0
rematch/rematch,FALSE,JavaScript,51,222,222,43,4926,95,4926
remomueller/slice,FALSE,Ruby,3,2,2,59,6,5,6
RemoteConnectionManager/spack,TRUE,Python,307,0,573,0,0,1,0
RenaudWasTaken/kubernetes,TRUE,Go,375,1,16475,0,0,2,0
reneploetz/mesos,TRUE,C++,288,0,1557,0,0,1,0
renesugar/arrow,TRUE,C++,181,0,791,0,0,2,0
renner/spacewalk,TRUE,Java,142,0,195,0,0,1,0
rentpath/react-ui,FALSE,JavaScript,35,1,1,13,2,61,2
renyi533/tensorflow,TRUE,C++,375,0,71603,0,0,1,0
researchstudio-sat/webofneeds,FALSE,Java,19,9,9,123,44,14,44
resouer/kubernetes,TRUE,Go,375,0,16475,1,1,1,1
restic/restic,FALSE,Go,166,437,437,279,5931,211,5931
retailcoder/Rubberduck,TRUE,C#,45,14,184,0,41,13,41
RetroShare/RetroShare,FALSE,C++,50,165,165,278,799,83,799
revenuewire/jackfruit-rest-sdk-php,FALSE,PHP,0,0,0,0,0,7,0
reviforks/mh-puppet,TRUE,Ruby,26,0,31,0,0,1,0
rezasafi/spark,TRUE,Scala,339,0,17972,0,0,1,0
rfm1201/rfm.three.js,TRUE,JavaScript,374,0,18163,0,0,1,0
rgocervantes/roducks,FALSE,PHP,1,0,0,1,3,1,3
rgooch/Dominator,TRUE,Go,5,0,12,0,0,1,0
rhdedgar/openshift-ansible,TRUE,Python,373,0,1825,0,0,1,0
rhusar/wildfly,TRUE,Java,310,0,1853,0,1,3,1
riadvice/forkcms,TRUE,PHP,78,0,285,1,0,3,0
ribamar-santarosa/champselysees,FALSE,HTML,1,0,0,0,1,1,1
Ribtoks/xpiks,FALSE,C++,6,11,11,103,53,7,53
richardliaw/ray,TRUE,Python,105,0,738,2,1,2,1
richardtran415/pymatgen,TRUE,Python,105,0,327,0,0,1,0
rickbeerendonk/react,TRUE,JavaScript,444,0,21852,0,0,1,0
riga/law,FALSE,Python,5,9,9,8,24,7,24
riganti/dotvvm,FALSE,C#,36,66,66,104,350,65,350
RigsOfRods/rigs-of-rods,FALSE,C++,25,115,115,155,385,77,385
rikima/spark,TRUE,Scala,336,0,17972,0,0,1,0
riscv/riscv-openocd,FALSE,C,300,67,67,29,58,39,58
Riverscapes/pyBRAT,FALSE,Python,11,8,8,59,2,4,2
rivine/rivine,FALSE,Go,24,0,0,0,0,6,0
rjhowe/openshift-ansible,TRUE,Python,367,0,1825,0,0,0,0
RJHsiao/homebrew-cask,TRUE,Ruby,408,0,6900,0,0,1,0
rjtsdl/acs-engine,TRUE,Go,164,0,640,0,0,1,0
rkorn86/cas,TRUE,Java,192,0,2543,0,0,1,0
rmmh/kubernetes,TRUE,Go,378,0,16475,0,0,1,0
rmohr/kubevirt,TRUE,Go,47,0,229,7,0,1,0
rmtfleming/cobratoolbox,TRUE,MATLAB,71,0,176,0,0,1,0
rn/linuxkit,TRUE,Go,116,0,629,0,0,1,0
RNAcentral/rnacentral-webcode,FALSE,Python,4,5,5,147,14,4,14
rnaveiras/kubernetes,TRUE,Go,375,0,16475,0,1,1,1
rndusr/stig,FALSE,Python,7,6,6,12,185,9,185
roambotics/swift,TRUE,C++,400,0,7355,0,0,1,0
rob006/yii2-dev,TRUE,PHP,361,0,6702,0,0,1,0
RobertCNelson/omap-image-builder,FALSE,Shell,17,147,147,1,98,30,98
robertdale/tinkerpop,TRUE,Java,96,0,406,0,1,1,1
roberthbailey/kubernetes,TRUE,Go,376,0,16475,0,2,1,2
robertjf/Umbraco-CMS,TRUE,C#,262,0,1754,0,0,1,0
robertnishihara/ray,TRUE,Python,111,0,738,0,0,1,0
robertorp/Zeus.Net.NFe.NFCe,TRUE,C#,29,3,264,0,3,7,3
robertoschwald/cas,TRUE,Java,186,0,2543,0,0,1,0
robfrank/official-images,TRUE,Shell,259,0,1159,0,0,1,0
RobLoach/RetroArch,TRUE,C,281,0,823,3,0,1,0
ROBO3D/CuraEngine,TRUE,C++,58,0,526,0,0,5,0
RoboJackets/apiary,FALSE,PHP,9,3,3,64,12,9,12
robolectric/robolectric,FALSE,Java,204,1155,1155,449,4356,231,4356
robotechredmond/azure-quickstart-templates,TRUE,Shell,357,0,6617,0,0,1,0
ROBOTIS-GIT/emanual,FALSE,JavaScript,19,44,44,0,21,9,21
ROBOTIS-GIT/OpenCR,FALSE,C,21,74,74,1,130,42,130
rock3r/detekt,TRUE,Kotlin,59,0,176,0,0,1,0
rodrigc/buildbot,TRUE,Python,337,1,1314,0,0,1,0
roelandjansen/UHSDR,FALSE,C,20,0,0,0,0,3,0
RogerKratz/BooliStat,FALSE,C#,1,0,0,0,3,1,3
RoiEXLab/triplea,TRUE,Java,29,1,58,0,1,1,1
rolandixor/anole,FALSE,HTML,1,0,0,3,2,3,2
RolandKujundzic/rkphplib,FALSE,PHP,1,0,0,0,0,1,0
rolandzwaga/DefinitelyTyped,TRUE,TypeScript,400,0,16208,0,0,1,0
Rombur/DataTransferKit,TRUE,C++,12,0,19,0,0,1,0
ronaldpereira/WoWAnalyzer,TRUE,JavaScript,103,0,266,0,0,1,0
rook/rook,FALSE,Go,117,587,587,256,4432,219,4432
rootsongjc/kubernetes-handbook,FALSE,Shell,68,1153,1153,55,4015,295,4015
rosbo/terraform-provider-google,TRUE,Go,206,0,415,0,0,1,0
rotcehdnih/betaflight,TRUE,C,275,0,1129,0,0,1,0
roundcube/roundcubemail,FALSE,PHP,138,1104,1104,247,2735,234,2735
RouxRC/parole,FALSE,JavaScript,3,0,0,1,2,4,2
rpnow/rpnow,FALSE,JavaScript,2,2,2,1,12,6,12
rpothier/kubernetes,TRUE,Go,376,0,16475,0,0,1,0
rrenomeron/cas,TRUE,Java,177,0,2543,0,0,1,0
rsiebert/TVHClient,FALSE,Java,16,54,54,22,108,21,108
rsponholtz/azure-quickstart-templates,TRUE,PowerShell,357,0,6617,0,0,1,0
rstoneback/pysat,FALSE,Python,8,18,18,42,27,8,27
rstudio/sparklyr,FALSE,R,46,222,222,349,613,82,613
RT-Thread/rt-thread,FALSE,C,173,1569,1569,134,2148,423,2148
rtfd/readthedocs.org,FALSE,Python,327,2712,2712,288,4912,208,4912
rubberduck-vba/Rubberduck,FALSE,C#,47,184,184,738,728,71,728
ruben-ayrapetyan/coreclr,TRUE,C#,325,0,2588,0,0,0,0
ruby-x/rubyx,FALSE,Ruby,3,7,7,9,51,12,51
rubymonsters/diversity_ticketing,FALSE,Ruby,27,16,16,21,34,22,34
rudimeier/util-linux,TRUE,C,330,1,419,0,0,1,0
rudkx/swift,TRUE,C++,407,0,7355,0,1,1,1
ruturajv/debugger.html,TRUE,JavaScript,313,0,784,0,0,1,0
ruwany/carbon-device-mgt,TRUE,Java,62,0,118,0,0,1,0
ruymanengithub/vison,FALSE,Python,1,0,0,9,0,1,0
RytoEX/obs-studio,TRUE,C,211,0,2530,0,0,1,0
saad-ali/kubernetes,TRUE,Go,377,0,16475,0,0,1,0
saagarjha/iina,TRUE,Swift,61,0,1265,0,0,1,0
SaaldjorMike/librenms,TRUE,PHP,358,0,967,0,1,1,1
safwanrahman/readthedocs.org,TRUE,Python,294,0,2712,0,0,1,0
sahilTakiar/spark,TRUE,Scala,336,0,17972,0,0,1,0
salesforce/Argus,FALSE,Java,32,113,113,79,379,45,379
salewski/emacs,TRUE,Emacs Lisp,255,0,555,0,0,1,0
salewski/kubernetes,TRUE,Go,380,0,16475,0,0,1,0
salopensource/sal,FALSE,Python,37,46,46,24,137,30,137
salvadorcunat/subsurface,TRUE,C++,126,0,377,0,0,1,0
samdauwe/BabylonCpp,FALSE,C++,2,6,6,15,22,5,22
samdutton/WebFundamentals,TRUE,HTML,350,2,1967,0,1,3,1
samfun123/KtaneTwitchPlays,FALSE,C#,13,13,13,26,10,5,10
samlanh/psst,FALSE,HTML,1,0,0,0,0,1,0
SamMousa/yii2,TRUE,PHP,361,0,6702,0,0,1,0
Samourai-Wallet/samourai-wallet-android,FALSE,Java,27,128,128,28,358,41,358
sampotts/plyr,FALSE,JavaScript,75,1381,1381,205,12934,367,12934
samsonasik/CodeIgniter4,TRUE,PHP,88,0,642,0,0,1,0
samueloph/vufind,TRUE,PHP,91,0,246,0,0,1,0
sander76/home-assistant,TRUE,Python,412,0,6027,0,0,1,0
sanity-io/sanity,FALSE,JavaScript,15,62,62,125,767,27,767
saniv/text,FALSE,HTML,4,9,9,2,57,8,57
sankarh/hive,TRUE,Java,178,0,2315,0,0,0,0
sapcc/elektra,FALSE,Ruby,24,14,14,37,22,13,22
sapcc/helm-charts,FALSE,Smarty,54,37,37,43,72,29,72
sarracini/activity-stream,TRUE,JavaScript,49,0,113,0,0,1,0
Sarvatt/dr-scripts,TRUE,Ruby,71,0,88,0,0,1,0
SatelliteQE/robottelo,FALSE,Python,47,69,69,464,38,25,38
sauliusg/jabref,TRUE,Java,159,0,843,0,0,1,0
saulpw/visidata,FALSE,Python,19,76,76,9,2109,37,2109
sauravmndl/service-fabrik-broker,TRUE,JavaScript,19,0,30,0,0,2,0
say25/desktop,TRUE,TypeScript,151,2,2902,0,0,1,0
sbespalov/strongbox,TRUE,Java,36,0,80,0,0,1,0
sbidoul/pip,TRUE,Python,368,0,1698,0,0,1,0
sblanck/smagexp,FALSE,R,1,0,0,1,0,1,0
sbouchex/domoticz,TRUE,C,232,0,783,0,0,1,0
scala/scala,FALSE,Scala,372,2632,2632,90,11201,844,11201
scalableminds/webknossos,FALSE,JavaScript,18,5,5,124,25,10,25
scalameta/scalameta,FALSE,Scala,58,151,151,155,713,57,713
Scan-o-Matic/scanomatic,FALSE,Python,7,3,3,21,6,4,6
ScaniaTV/PhantomBot,TRUE,JavaScript,45,0,200,0,0,1,0
scanner-research/scanner,FALSE,C++,9,73,73,65,409,43,409
scartmell-arm/mbed-os,TRUE,C,346,0,1759,0,0,0,0
scgmlz/BornAgain,FALSE,C++,14,12,12,2,9,8,9
schlueter/ansible,TRUE,Python,378,0,14148,0,0,0,0
schollz/croc,FALSE,Go,14,91,91,8,1924,45,1924
scholzj/barnabas,TRUE,Java,21,0,111,0,0,1,0
SciCatProject/catanie,FALSE,TypeScript,8,1,1,35,6,7,6
scikit-hep/uproot,FALSE,Python,12,24,24,11,153,18,153
scipilot/sysrev-assist,FALSE,JavaScript,1,0,0,0,0,1,0
scoophealth/oscar,FALSE,Java,61,14,14,0,21,14,21
ScorexFoundation/sigmastate-interpreter,FALSE,Scala,12,10,10,54,18,10,18
ScoutLink/lounge,TRUE,JavaScript,121,3,345,0,0,4,0
screeley44/kubernetes,TRUE,Go,375,0,16475,0,0,1,0
scylladb/seastar,FALSE,C++,53,850,850,250,4348,429,4348
sdl/dxa-modules,FALSE,TypeScript,16,12,12,6,5,16,5
sdl/Sdl-Community,FALSE,C#,16,57,57,20,39,17,39
sdminonne/kubernetes,TRUE,Go,377,0,16475,0,0,3,0
sdodson/openshift-ansible,TRUE,Python,374,0,1825,0,0,0,0
sdorra/homebrew-core,TRUE,Ruby,423,0,5673,0,0,1,0
sdss/marvin,FALSE,Python,9,10,10,93,24,10,24
seankross/the-unix-workbench,FALSE,CSS,383,781,781,6,431,14,431
sebrandon1/envoy,TRUE,C++,174,0,1184,0,0,1,0
sebrandon1/kubernetes,TRUE,Go,373,0,16475,0,0,1,0
secdev/scapy,FALSE,Python,157,779,779,64,3442,170,3442
seek4science/seek,FALSE,Ruby,15,28,28,8,19,11,19
sejalkhatri/WikiEduDashboard,TRUE,Ruby,84,0,244,0,0,1,0
Seklfreak/Robyul2,FALSE,Go,7,9,9,1,29,10,29
seleniumbase/SeleniumBase,FALSE,Python,7,119,119,0,487,59,487
Senarin/Senarin.github.io,FALSE,HTML,1,0,0,0,1,1,1
sendgrid/docs,FALSE,JavaScript,396,877,877,17,172,160,172
sensebox/sensebox.github.io,FALSE,HTML,18,6,6,19,2,11,2
sensu/sensu-docs,FALSE,HTML,41,29,29,102,20,17,20
serdzz/ChibiOS,TRUE,C,10,0,251,0,0,1,0
sergejey/majordomo,FALSE,PHP,33,133,133,22,306,68,306
servicosgovbr/cartas-de-servico,FALSE,Shell,20,13,13,1,8,29,8
servo/webrender,FALSE,Rust,113,200,200,236,1492,100,1492
ServUO/ServUO,FALSE,C#,50,269,269,23,215,63,215
Sethtroll/runelite,TRUE,Java,169,0,2255,0,0,1,0
severalnines/s9s-tools,FALSE,C++,5,3,3,0,6,9,6
sfiera/antares,TRUE,C++,5,0,8,0,5,3,5
sg-s/xolotl,FALSE,C++,3,2,2,21,8,2,8
sgururajshetty/carbondata,TRUE,Scala,133,0,517,0,0,1,0
shahmishal/swift,TRUE,C++,407,0,7355,0,0,1,0
shajrawi/swift,TRUE,C++,403,0,7355,0,0,1,0
shaneknapp/spark,TRUE,Scala,338,0,17972,1,0,2,0
shangjiyu/lede,TRUE,C,361,0,1147,0,0,1,0
shantanusharma/closure-compiler,TRUE,Java,260,0,872,0,0,1,0
shaoxuan-wang/flink,TRUE,Java,313,1,3546,7,1,1,1
sharkspeed/dororis,FALSE,JavaScript,1,0,0,1,0,1,0
sharwell/roslyn,TRUE,C#,294,1,2523,0,0,1,0
sheagcraig/sal,TRUE,Python,36,0,46,0,0,1,0
shenki/op-build,TRUE,Makefile,67,0,139,0,0,3,0
shentino/kotaka,FALSE,C,1,0,0,0,3,4,3
sheridancbio/cbioportal,TRUE,JavaScript,66,1,203,0,0,0,0
shiftkey/electron,TRUE,C++,389,0,9003,0,0,1,0
shikhir-arora/NadekoBot,TRUE,C#,72,2,795,0,3,2,3
shikimori/neko-achievements,FALSE,Elixir,8,47,47,2,10,5,10
shinate/three.js,TRUE,JavaScript,371,0,18163,0,0,1,0
shinsterneck/pdns,TRUE,C++,135,0,482,0,0,1,0
shirasagi/shirasagi,FALSE,Ruby,25,56,56,214,71,22,71
shivarammysore/faucet,TRUE,Python,45,0,117,0,0,1,0
shixuan-fan/presto,TRUE,Java,263,0,2920,0,0,1,0
shogun-toolbox/shogun,FALSE,C++,152,889,889,561,2303,218,2303
shopware/shopware,FALSE,PHP,221,686,686,40,979,159,979
SHornung1/AliPhysics,TRUE,C++,196,0,457,0,0,0,0
shyamjvs/kubernetes,TRUE,Go,377,0,16475,0,0,1,0
shyamnamboodiripad/roslyn,TRUE,C#,294,0,2523,0,0,1,0
SickGear/SickGear,FALSE,Python,81,66,66,2,268,36,268
SickRage/SickRage,FALSE,Python,199,789,789,0,1495,194,1495
siconos/siconos,FALSE,C++,7,14,14,44,57,20,57
sid88in/incubator-airflow,TRUE,Python,340,0,3810,0,0,1,0
sigma-embedded/elito-org.openembedded.meta,TRUE,BitBake,300,0,248,0,0,2,0
signumsoftware/extensions,FALSE,C#,26,28,28,1,24,17,24
signumsoftware/framework,FALSE,C#,27,60,60,0,110,34,110
siimple/siimple,FALSE,CSS,14,55,55,1,388,19,388
SijmenSchoon/OpenRCT2,TRUE,C++,235,0,721,0,0,1,0
silasdavis/burrow,TRUE,Go,23,0,216,0,0,1,0
SilverFire/yii2,TRUE,PHP,361,0,6702,0,2,1,2
silverstripe/silverstripe-admin,FALSE,JavaScript,30,51,51,140,12,20,12
simartin/cppcheck,TRUE,C++,208,0,626,0,0,1,0
SimenB/webpack,TRUE,JavaScript,420,0,5896,0,0,0,0
simkli/shopware,TRUE,PHP,168,0,686,0,0,1,0
SimonBiggs/scriptedforms,FALSE,TypeScript,5,29,29,103,439,25,439
simondlevy/hackflight,FALSE,C++,6,44,44,10,96,19,96
simongdavies/azure-quickstart-templates,TRUE,Shell,355,0,6617,0,0,1,0
simonkuang/grpc,TRUE,C++,342,0,4423,0,0,1,0
simonsdave/cloudfeaster-services,FALSE,Python,1,0,0,31,0,1,0
SimpleMobileTools/Simple-Commons,FALSE,Kotlin,66,103,103,0,73,6,73
sinfin/folio,FALSE,Ruby,4,0,0,0,2,5,2
sinsinpub/KC3Kai,TRUE,JavaScript,49,0,137,0,0,0,0
sireum/v3,FALSE,Scala,4,3,3,0,7,6,7
sistemasases/moduloases,FALSE,JavaScript,12,7,7,3,0,6,0
sitespeedio/browsertime,FALSE,JavaScript,17,68,68,18,316,27,316
SixTrack/SixTrackLib,TRUE,C++,7,0,10,7,0,6,0
sjenning/kubernetes,TRUE,Go,375,2,16475,0,0,2,0
SKA-ScienceDataProcessor/integration-prototype,FALSE,Python,7,7,7,7,4,9,4
Skarlso/gocd,TRUE,Java,114,0,760,0,0,0,0
sklintyg/common,FALSE,Java,34,0,0,0,0,23,0
sklintyg/statistik,FALSE,Java,31,0,0,0,0,32,0
skonto/spark,TRUE,Scala,339,0,17972,0,0,1,0
skycocker/chromebrew,FALSE,Ruby,99,252,252,76,1271,62,1271
skylines-project/skylines,FALSE,Python,35,59,59,48,205,29,205
SkySkimmer/coq,TRUE,OCaml,124,1,309,0,0,1,0
skyvers/skyve,FALSE,JavaScript,4,5,5,0,22,9,22
Slamdunk/PHP-CS-Fixer,TRUE,PHP,186,0,968,0,0,1,0
SleepyTrousers/EnderIO,FALSE,Java,100,261,261,84,509,119,509
sloria/osf.io,TRUE,Python,124,0,259,0,0,1,0
slundberg/shap,FALSE,Jupyter Notebook,33,404,404,151,3418,126,3418
smainand/scapy,TRUE,Python,130,0,779,0,0,1,0
smallAreaHealthStatisticsUnit/rapidInquiryFacility,FALSE,JavaScript,10,6,6,48,7,11,7
smartdevicelink/sdl_evolution,FALSE,XSLT,51,88,88,15,26,26,26
smartdevicelink/sdl_ios,FALSE,Objective-C,26,80,80,61,119,37,119
smartnews/presto,TRUE,Java,241,0,2920,0,0,40,0
smaslennikov/whattimeisitrightmeow,FALSE,Shell,5,7,7,6,50,1,50
smcameron/space-nerds-in-space,FALSE,C,17,38,38,31,364,35,364
smeighan/xLights,FALSE,C++,27,58,58,135,97,51,97
smessmer/homebrew-core,TRUE,Ruby,421,0,5673,0,0,0,0
smithtimmytim/brightlycolored.org,FALSE,HTML,4,1,1,1,3,3,3
smlng/RIOT,TRUE,C,202,0,1222,0,0,1,0
smrealms/smr,FALSE,PHP,8,10,10,19,11,6,11
smrg-lm/supercollider,TRUE,C++,135,0,420,0,0,1,0
SMRUCC/GCModeller,FALSE,Visual Basic,2,5,5,0,11,4,11
sMteX/WoWAnalyzer,TRUE,JavaScript,103,0,266,0,0,1,0
snmendoz/cobratoolbox,TRUE,Matlab,66,0,176,0,0,1,0
snoopycrimecop/openmicroscopy,TRUE,Java,46,0,91,0,0,1,0
SnowdogApps/magento2-alpaca-theme,FALSE,HTML,10,8,8,6,53,23,53
Snuffleupagus/pdf.js,TRUE,JavaScript,281,0,6083,0,1,0,1
soajs/soajs.dashboard,FALSE,JavaScript,12,7,7,0,12,12,12
sodash/open-code,FALSE,Java,6,2,2,1,1,3,1
sofa-framework/sofa,FALSE,C++,68,121,121,121,215,45,215
SofaDefrost/sofa,TRUE,C++,68,4,121,6,5,3,5
Softmotions/iowow,FALSE,C,1,3,3,1,126,11,126
SoftwareHeritage/puppet-swh-site,FALSE,Puppet,7,0,0,0,0,4,0
sogis/gretljobs,FALSE,Groovy,9,3,3,2,1,5,1
solid/node-solid-server,FALSE,JavaScript,47,179,179,112,1173,95,1173
soltysh/kubernetes,TRUE,Go,380,0,16475,0,0,2,0
Sometrik/framework,FALSE,C++,3,1,1,115,7,2,7
Somoaudience/Prebid.js,TRUE,JavaScript,346,0,854,0,0,3,0
SonarSource/sonarqube,FALSE,Java,79,967,967,7,3314,250,3314
sonvister/Binance,FALSE,C#,3,53,53,5,125,25,125
soonho-tri/dreal4,TRUE,SMT,2,0,10,0,0,0,0
SoScared/OpenRA,TRUE,C#,244,0,1672,0,0,1,0
sosiouxme/openshift-ansible,TRUE,Python,334,0,1825,0,0,0,0
sozu-proxy/sozu,FALSE,Rust,23,58,58,107,751,42,751
Sp2000/colplus-backend,FALSE,Java,2,0,0,64,1,13,1
spaam/homebrew-core,TRUE,Ruby,424,0,5673,0,0,1,0
spacelan/openrasp,TRUE,JavaScript,8,0,197,0,0,1,0
SpacePossum/PHP-CS-Fixer,TRUE,PHP,195,0,968,0,0,2,0
spacewalkproject/spacewalk,FALSE,Java,149,195,195,2,492,97,492
sparkdesignsystem/spark-design-system,FALSE,HTML,15,26,26,93,32,11,32
Sparkier/inviwo,TRUE,C++,20,0,16,0,0,1,0
spec-chum/RetroArch,TRUE,C,289,0,823,0,0,1,0
spectrecoin/spectre,FALSE,C++,9,20,20,23,44,20,44
spiffxp/kubernetes,TRUE,Go,377,0,16475,0,0,1,0
spinicist/ITK,TRUE,C++,207,0,308,0,0,1,0
spinnaker/spinnaker.github.io,FALSE,HTML,144,229,229,60,33,66,33
SpinVR/three.js,FALSE,JavaScript,371,0,0,0,2,6,2
spite/three.js,TRUE,JavaScript,370,0,18163,0,0,1,0
splashblot/dronedb,TRUE,JavaScript,98,0,579,23,0,2,0
spotify/scio,FALSE,Scala,70,226,226,46,1373,128,1373
spotify/styx,FALSE,Java,17,25,25,18,126,82,126
sputnik13/kubernetes,TRUE,Go,378,0,16475,0,0,1,0
spxtr/kubernetes,TRUE,Go,378,0,16475,0,0,1,0
spzala/kubernetes,TRUE,Go,375,0,16475,0,0,1,0
squanchy-dev/squanchy-android,FALSE,Kotlin,19,48,48,28,254,19,254
squaregoldfish/QuinCe,TRUE,Java,3,0,4,0,1,1,1
squatsandsciencelabs/OpenBarbellApp,FALSE,JavaScript,3,8,8,3,9,10,9
squeed/kubernetes,TRUE,Go,377,0,16479,0,0,1,0
sreecha/grpc,TRUE,C++,350,0,4423,1,0,1,0
srmkliveforks/framework,TRUE,PHP,410,0,6187,0,0,1,0
srod/node-minify,FALSE,JavaScript,14,39,39,2,327,16,327
srowen/spark,TRUE,Scala,337,1,17972,0,6,3,6
